run_id,round,turn_index,agent,model_short,seed,num_agents,stag_success_threshold,num_liars,num_rounds,is_liar,original_is_stag,reported_is_stag,n_observed,prior_liar_count,prior_liar_share,prior_public_stag_share,prior_original_stag_share,q_star,public_history_match,original_history_match,intended_success,truthful_payoff,realized_payoff
stag_hunt_simulation_deepseek_20260302_0001_0903575ee97f,1,1,Agent_1,deepseek-v3.2-think,1382,5,4,2,1,True,True,False,1,0,0.0,1.0,1.0,0.6142724454402924,True,True,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_0903575ee97f,1,2,Agent_2,deepseek-v3.2-think,1382,5,4,2,1,False,True,True,2,1,0.5,0.5,1.0,0.6142724454402924,False,True,True,4.0,0.0
stag_hunt_simulation_deepseek_20260302_0001_0903575ee97f,1,3,Agent_3,deepseek-v3.2-think,1382,5,4,2,1,True,True,False,3,1,0.3333333333333333,0.6666666666666666,1.0,0.6142724454402924,True,True,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_0903575ee97f,1,4,Agent_4,deepseek-v3.2-think,1382,5,4,2,1,False,False,False,4,2,0.5,0.5,1.0,0.6142724454402924,True,False,True,2.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_09bd4d67c3c5,1,0,Agent_0,deepseek-v3.2-think,1356,3,2,1,4,True,True,False,0,0,,,,0.2928932011127472,False,False,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_09bd4d67c3c5,1,1,Agent_1,deepseek-v3.2-think,1356,3,2,1,4,False,True,True,1,1,1.0,0.0,1.0,0.2928932011127472,False,True,True,4.0,4.0
stag_hunt_simulation_deepseek_20260302_0001_09bd4d67c3c5,1,2,Agent_2,deepseek-v3.2-think,1356,3,2,1,4,False,True,True,2,1,0.5,0.5,1.0,0.2928932011127472,True,True,True,4.0,4.0
stag_hunt_simulation_deepseek_20260302_0001_09bd4d67c3c5,2,0,Agent_0,deepseek-v3.2-think,1356,3,2,1,4,True,True,False,0,0,,,,0.2928932011127472,False,False,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_09bd4d67c3c5,2,1,Agent_1,deepseek-v3.2-think,1356,3,2,1,4,False,True,True,1,1,1.0,0.0,1.0,0.2928932011127472,False,True,True,4.0,4.0
stag_hunt_simulation_deepseek_20260302_0001_09bd4d67c3c5,2,2,Agent_2,deepseek-v3.2-think,1356,3,2,1,4,False,True,True,2,1,0.5,0.5,1.0,0.2928932011127472,True,True,True,4.0,4.0
stag_hunt_simulation_deepseek_20260302_0001_09bd4d67c3c5,3,0,Agent_0,deepseek-v3.2-think,1356,3,2,1,4,True,True,False,0,0,,,,0.2928932011127472,False,False,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_09bd4d67c3c5,3,1,Agent_1,deepseek-v3.2-think,1356,3,2,1,4,False,True,True,1,1,1.0,0.0,1.0,0.2928932011127472,False,True,True,4.0,4.0
stag_hunt_simulation_deepseek_20260302_0001_09bd4d67c3c5,3,2,Agent_2,deepseek-v3.2-think,1356,3,2,1,4,False,True,True,2,1,0.5,0.5,1.0,0.2928932011127472,True,True,True,4.0,4.0
stag_hunt_simulation_deepseek_20260302_0001_09bd4d67c3c5,4,0,Agent_0,deepseek-v3.2-think,1356,3,2,1,4,True,True,False,0,0,,,,0.2928932011127472,False,False,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_09bd4d67c3c5,4,1,Agent_1,deepseek-v3.2-think,1356,3,2,1,4,False,True,True,1,1,1.0,0.0,1.0,0.2928932011127472,False,True,True,4.0,4.0
stag_hunt_simulation_deepseek_20260302_0001_09bd4d67c3c5,4,2,Agent_2,deepseek-v3.2-think,1356,3,2,1,4,False,True,True,2,1,0.5,0.5,1.0,0.2928932011127472,True,True,True,4.0,4.0
stag_hunt_simulation_deepseek_20260302_0001_0a0415462495,1,0,Agent_0,deepseek-v3.2-think,1359,3,2,2,1,True,True,False,0,0,,,,0.2928932011127472,False,False,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_0a0415462495,1,1,Agent_1,deepseek-v3.2-think,1359,3,2,2,1,True,True,False,1,1,1.0,0.0,1.0,0.2928932011127472,False,True,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_0a0415462495,1,2,Agent_2,deepseek-v3.2-think,1359,3,2,2,1,False,False,False,2,2,1.0,0.0,1.0,0.2928932011127472,True,False,True,2.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_0a137ec8d325,1,0,Agent_0,deepseek-v3.2-think,1395,5,1,3,2,True,True,False,0,0,,,,0.0,False,False,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_0a137ec8d325,1,1,Agent_1,deepseek-v3.2-think,1395,5,1,3,2,False,True,True,1,1,1.0,0.0,1.0,0.0,True,True,True,4.0,4.0
stag_hunt_simulation_deepseek_20260302_0001_0a137ec8d325,1,2,Agent_2,deepseek-v3.2-think,1395,5,1,3,2,True,True,False,2,1,0.5,0.5,1.0,0.0,True,True,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_0a137ec8d325,1,3,Agent_3,deepseek-v3.2-think,1395,5,1,3,2,True,True,False,3,2,0.6666666666666666,0.3333333333333333,1.0,0.0,True,True,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_0a137ec8d325,1,4,Agent_4,deepseek-v3.2-think,1395,5,1,3,2,False,True,True,4,3,0.75,0.25,1.0,0.0,True,True,True,4.0,4.0
stag_hunt_simulation_deepseek_20260302_0001_0a137ec8d325,2,0,Agent_0,deepseek-v3.2-think,1395,5,1,3,2,True,True,False,0,0,,,,0.0,False,False,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_0a137ec8d325,2,1,Agent_1,deepseek-v3.2-think,1395,5,1,3,2,False,True,True,1,1,1.0,0.0,1.0,0.0,True,True,True,4.0,4.0
stag_hunt_simulation_deepseek_20260302_0001_0a137ec8d325,2,2,Agent_2,deepseek-v3.2-think,1395,5,1,3,2,True,True,False,2,1,0.5,0.5,1.0,0.0,True,True,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_0a137ec8d325,2,3,Agent_3,deepseek-v3.2-think,1395,5,1,3,2,True,True,False,3,2,0.6666666666666666,0.3333333333333333,1.0,0.0,True,True,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_0a137ec8d325,2,4,Agent_4,deepseek-v3.2-think,1395,5,1,3,2,False,True,True,4,3,0.75,0.25,1.0,0.0,True,True,True,4.0,4.0
stag_hunt_simulation_deepseek_20260302_0001_12f9e7a4849d,1,0,Agent_0,deepseek-v3.2-think,1367,5,1,1,1,False,True,True,0,0,,,,0.0,False,False,True,4.0,4.0
stag_hunt_simulation_deepseek_20260302_0001_12f9e7a4849d,1,1,Agent_1,deepseek-v3.2-think,1367,5,1,1,1,False,True,True,1,0,0.0,1.0,1.0,0.0,True,True,True,4.0,4.0
stag_hunt_simulation_deepseek_20260302_0001_12f9e7a4849d,1,2,Agent_2,deepseek-v3.2-think,1367,5,1,1,1,False,True,True,2,0,0.0,1.0,1.0,0.0,True,True,True,4.0,4.0
stag_hunt_simulation_deepseek_20260302_0001_12f9e7a4849d,1,3,Agent_3,deepseek-v3.2-think,1367,5,1,1,1,True,True,False,3,0,0.0,1.0,1.0,0.0,True,True,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_12f9e7a4849d,1,4,Agent_4,deepseek-v3.2-think,1367,5,1,1,1,False,True,True,4,1,0.25,0.75,1.0,0.0,True,True,True,4.0,4.0
stag_hunt_simulation_deepseek_20260302_0001_17619c72e7fd,1,0,Agent_0,deepseek-v3.2-think,1413,5,3,4,4,True,True,False,0,0,,,,0.38572755455970764,False,False,False,0.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_17619c72e7fd,1,1,Agent_1,deepseek-v3.2-think,1413,5,3,4,4,True,True,False,1,1,1.0,0.0,1.0,0.38572755455970764,False,True,False,0.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_17619c72e7fd,1,2,Agent_2,deepseek-v3.2-think,1413,5,3,4,4,False,False,False,2,2,1.0,0.0,1.0,0.38572755455970764,True,False,False,2.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_17619c72e7fd,1,3,Agent_3,deepseek-v3.2-think,1413,5,3,4,4,True,False,True,3,2,0.6666666666666666,0.0,0.6666666666666666,0.38572755455970764,True,False,False,2.0,0.0
stag_hunt_simulation_deepseek_20260302_0001_17619c72e7fd,1,4,Agent_4,deepseek-v3.2-think,1413,5,3,4,4,True,False,True,4,3,0.75,0.25,0.5,0.38572755455970764,True,False,False,2.0,0.0
stag_hunt_simulation_deepseek_20260302_0001_17619c72e7fd,2,0,Agent_0,deepseek-v3.2-think,1413,5,3,4,4,True,True,False,0,0,,,,0.38572755455970764,False,False,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_17619c72e7fd,2,1,Agent_1,deepseek-v3.2-think,1413,5,3,4,4,True,True,False,1,1,1.0,0.0,1.0,0.38572755455970764,False,True,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_17619c72e7fd,2,2,Agent_2,deepseek-v3.2-think,1413,5,3,4,4,False,True,True,2,2,1.0,0.0,1.0,0.38572755455970764,False,True,True,4.0,0.0
stag_hunt_simulation_deepseek_20260302_0001_17619c72e7fd,2,3,Agent_3,deepseek-v3.2-think,1413,5,3,4,4,True,True,False,3,2,0.6666666666666666,0.3333333333333333,1.0,0.38572755455970764,False,True,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_17619c72e7fd,2,4,Agent_4,deepseek-v3.2-think,1413,5,3,4,4,True,False,True,4,3,0.75,0.25,1.0,0.38572755455970764,True,False,True,2.0,0.0
stag_hunt_simulation_deepseek_20260302_0001_17619c72e7fd,3,0,Agent_0,deepseek-v3.2-think,1413,5,3,4,4,True,True,False,0,0,,,,0.38572755455970764,False,False,False,0.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_17619c72e7fd,3,1,Agent_1,deepseek-v3.2-think,1413,5,3,4,4,True,True,False,1,1,1.0,0.0,1.0,0.38572755455970764,False,True,False,0.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_17619c72e7fd,3,2,Agent_2,deepseek-v3.2-think,1413,5,3,4,4,False,False,False,2,2,1.0,0.0,1.0,0.38572755455970764,True,False,False,2.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_17619c72e7fd,3,3,Agent_3,deepseek-v3.2-think,1413,5,3,4,4,True,False,True,3,2,0.6666666666666666,0.0,0.6666666666666666,0.38572755455970764,True,False,False,2.0,0.0
stag_hunt_simulation_deepseek_20260302_0001_17619c72e7fd,3,4,Agent_4,deepseek-v3.2-think,1413,5,3,4,4,True,False,True,4,3,0.75,0.25,0.5,0.38572755455970764,True,False,False,2.0,0.0
stag_hunt_simulation_deepseek_20260302_0001_17619c72e7fd,4,0,Agent_0,deepseek-v3.2-think,1413,5,3,4,4,True,True,False,0,0,,,,0.38572755455970764,False,False,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_17619c72e7fd,4,1,Agent_1,deepseek-v3.2-think,1413,5,3,4,4,True,True,False,1,1,1.0,0.0,1.0,0.38572755455970764,False,True,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_17619c72e7fd,4,2,Agent_2,deepseek-v3.2-think,1413,5,3,4,4,False,True,True,2,2,1.0,0.0,1.0,0.38572755455970764,False,True,True,4.0,0.0
stag_hunt_simulation_deepseek_20260302_0001_17619c72e7fd,4,3,Agent_3,deepseek-v3.2-think,1413,5,3,4,4,True,True,False,3,2,0.6666666666666666,0.3333333333333333,1.0,0.38572755455970764,False,True,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_17619c72e7fd,4,4,Agent_4,deepseek-v3.2-think,1413,5,3,4,4,True,False,True,4,3,0.75,0.25,1.0,0.38572755455970764,True,False,True,2.0,0.0
stag_hunt_simulation_deepseek_20260302_0001_18a4bcf8e388,1,0,Agent_0,deepseek-v3.2-think,1410,5,4,4,2,True,True,False,0,0,,,,0.6142724454402924,False,False,False,0.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_18a4bcf8e388,1,1,Agent_1,deepseek-v3.2-think,1410,5,4,4,2,True,True,False,1,1,1.0,0.0,1.0,0.6142724454402924,False,True,False,0.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_18a4bcf8e388,1,2,Agent_2,deepseek-v3.2-think,1410,5,4,4,2,True,False,True,2,2,1.0,0.0,1.0,0.6142724454402924,True,False,False,2.0,0.0
stag_hunt_simulation_deepseek_20260302_0001_18a4bcf8e388,1,3,Agent_3,deepseek-v3.2-think,1410,5,4,4,2,False,False,False,3,3,1.0,0.3333333333333333,0.6666666666666666,0.6142724454402924,True,False,False,2.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_18a4bcf8e388,1,4,Agent_4,deepseek-v3.2-think,1410,5,4,4,2,True,False,True,4,3,0.75,0.25,0.5,0.6142724454402924,True,True,False,2.0,0.0
stag_hunt_simulation_deepseek_20260302_0001_18a4bcf8e388,2,0,Agent_0,deepseek-v3.2-think,1410,5,4,4,2,True,True,False,0,0,,,,0.6142724454402924,False,False,False,0.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_18a4bcf8e388,2,1,Agent_1,deepseek-v3.2-think,1410,5,4,4,2,True,True,False,1,1,1.0,0.0,1.0,0.6142724454402924,False,True,False,0.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_18a4bcf8e388,2,2,Agent_2,deepseek-v3.2-think,1410,5,4,4,2,True,False,True,2,2,1.0,0.0,1.0,0.6142724454402924,True,False,False,2.0,0.0
stag_hunt_simulation_deepseek_20260302_0001_18a4bcf8e388,2,3,Agent_3,deepseek-v3.2-think,1410,5,4,4,2,False,False,False,3,3,1.0,0.3333333333333333,0.6666666666666666,0.6142724454402924,True,False,False,2.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_18a4bcf8e388,2,4,Agent_4,deepseek-v3.2-think,1410,5,4,4,2,True,False,True,4,3,0.75,0.25,0.5,0.6142724454402924,True,True,False,2.0,0.0
stag_hunt_simulation_deepseek_20260302_0001_18b6a47fde1b,1,0,Agent_0,deepseek-v3.2-think,1337,2,1,0,1,False,True,True,0,0,,,,0.0,False,False,True,4.0,4.0
stag_hunt_simulation_deepseek_20260302_0001_18b6a47fde1b,1,1,Agent_1,deepseek-v3.2-think,1337,2,1,0,1,False,True,True,1,0,0.0,1.0,1.0,0.0,True,True,True,4.0,4.0
stag_hunt_simulation_deepseek_20260302_0001_1b0fc235c7dc,1,0,Agent_0,deepseek-v3.2-think,1344,2,2,1,1,False,True,True,0,0,,,,0.4999999701976776,False,False,True,4.0,0.0
stag_hunt_simulation_deepseek_20260302_0001_1b0fc235c7dc,1,1,Agent_1,deepseek-v3.2-think,1344,2,2,1,1,True,True,False,1,0,0.0,1.0,1.0,0.4999999701976776,True,True,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_1d013d29947c,1,0,Agent_0,deepseek-v3.2-think,1405,5,3,4,1,True,True,False,0,0,,,,0.38572755455970764,False,False,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_1d013d29947c,1,1,Agent_1,deepseek-v3.2-think,1405,5,3,4,1,True,True,False,1,1,1.0,0.0,1.0,0.38572755455970764,False,True,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_1d013d29947c,1,2,Agent_2,deepseek-v3.2-think,1405,5,3,4,1,True,False,True,2,2,1.0,0.0,1.0,0.38572755455970764,True,False,True,2.0,0.0
stag_hunt_simulation_deepseek_20260302_0001_1d013d29947c,1,3,Agent_3,deepseek-v3.2-think,1405,5,3,4,1,True,True,False,3,3,1.0,0.3333333333333333,0.6666666666666666,0.38572755455970764,False,True,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_1d013d29947c,1,4,Agent_4,deepseek-v3.2-think,1405,5,3,4,1,False,False,False,4,4,1.0,0.25,0.75,0.38572755455970764,True,False,True,2.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_1e3026c7de42,1,0,Agent_0,deepseek-v3.2-think,1401,5,3,3,4,True,True,False,0,0,,,,0.38572755455970764,False,False,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_1e3026c7de42,1,1,Agent_1,deepseek-v3.2-think,1401,5,3,3,4,False,True,True,1,1,1.0,0.0,1.0,0.38572755455970764,False,True,True,4.0,0.0
stag_hunt_simulation_deepseek_20260302_0001_1e3026c7de42,1,2,Agent_2,deepseek-v3.2-think,1401,5,3,3,4,True,True,False,2,1,0.5,0.5,1.0,0.38572755455970764,True,True,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_1e3026c7de42,1,3,Agent_3,deepseek-v3.2-think,1401,5,3,3,4,True,True,False,3,2,0.6666666666666666,0.3333333333333333,1.0,0.38572755455970764,False,True,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_1e3026c7de42,1,4,Agent_4,deepseek-v3.2-think,1401,5,3,3,4,False,False,False,4,3,0.75,0.25,1.0,0.38572755455970764,True,False,True,2.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_1e3026c7de42,2,0,Agent_0,deepseek-v3.2-think,1401,5,3,3,4,True,True,False,0,0,,,,0.38572755455970764,False,False,False,0.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_1e3026c7de42,2,1,Agent_1,deepseek-v3.2-think,1401,5,3,3,4,False,False,False,1,1,1.0,0.0,1.0,0.38572755455970764,True,False,False,2.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_1e3026c7de42,2,2,Agent_2,deepseek-v3.2-think,1401,5,3,3,4,True,False,True,2,1,0.5,0.0,0.5,0.38572755455970764,True,False,False,2.0,4.0
stag_hunt_simulation_deepseek_20260302_0001_1e3026c7de42,2,3,Agent_3,deepseek-v3.2-think,1401,5,3,3,4,True,False,True,3,2,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.38572755455970764,True,True,False,2.0,4.0
stag_hunt_simulation_deepseek_20260302_0001_1e3026c7de42,2,4,Agent_4,deepseek-v3.2-think,1401,5,3,3,4,False,True,True,4,3,0.75,0.5,0.25,0.38572755455970764,True,False,False,0.0,4.0
stag_hunt_simulation_deepseek_20260302_0001_1e3026c7de42,3,0,Agent_0,deepseek-v3.2-think,1401,5,3,3,4,True,True,False,0,0,,,,0.38572755455970764,False,False,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_1e3026c7de42,3,1,Agent_1,deepseek-v3.2-think,1401,5,3,3,4,False,True,True,1,1,1.0,0.0,1.0,0.38572755455970764,False,True,True,4.0,0.0
stag_hunt_simulation_deepseek_20260302_0001_1e3026c7de42,3,2,Agent_2,deepseek-v3.2-think,1401,5,3,3,4,True,True,False,2,1,0.5,0.5,1.0,0.38572755455970764,True,True,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_1e3026c7de42,3,3,Agent_3,deepseek-v3.2-think,1401,5,3,3,4,True,True,False,3,2,0.6666666666666666,0.3333333333333333,1.0,0.38572755455970764,False,True,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_1e3026c7de42,3,4,Agent_4,deepseek-v3.2-think,1401,5,3,3,4,False,False,False,4,3,0.75,0.25,1.0,0.38572755455970764,True,False,True,2.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_1e3026c7de42,4,0,Agent_0,deepseek-v3.2-think,1401,5,3,3,4,True,False,True,0,0,,,,0.38572755455970764,False,False,True,2.0,4.0
stag_hunt_simulation_deepseek_20260302_0001_1e3026c7de42,4,1,Agent_1,deepseek-v3.2-think,1401,5,3,3,4,False,True,True,1,1,1.0,1.0,0.0,0.38572755455970764,True,False,True,4.0,4.0
stag_hunt_simulation_deepseek_20260302_0001_1e3026c7de42,4,2,Agent_2,deepseek-v3.2-think,1401,5,3,3,4,True,True,False,2,1,0.5,1.0,0.5,0.38572755455970764,True,True,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_1e3026c7de42,4,3,Agent_3,deepseek-v3.2-think,1401,5,3,3,4,True,True,False,3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.38572755455970764,True,True,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_1e3026c7de42,4,4,Agent_4,deepseek-v3.2-think,1401,5,3,3,4,False,True,True,4,3,0.75,0.5,0.75,0.38572755455970764,True,True,True,4.0,4.0
stag_hunt_simulation_deepseek_20260302_0001_20b223203cf3,1,0,Agent_0,deepseek-v3.2-think,1365,3,2,2,4,False,True,True,0,0,,,,0.2928932011127472,False,False,True,4.0,0.0
stag_hunt_simulation_deepseek_20260302_0001_20b223203cf3,1,1,Agent_1,deepseek-v3.2-think,1365,3,2,2,4,True,True,False,1,0,0.0,1.0,1.0,0.2928932011127472,True,True,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_20b223203cf3,1,2,Agent_2,deepseek-v3.2-think,1365,3,2,2,4,True,True,False,2,1,0.5,0.5,1.0,0.2928932011127472,True,True,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_20b223203cf3,2,0,Agent_0,deepseek-v3.2-think,1365,3,2,2,4,False,False,False,0,0,,,,0.2928932011127472,False,False,False,2.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_20b223203cf3,2,1,Agent_1,deepseek-v3.2-think,1365,3,2,2,4,True,False,True,1,0,0.0,0.0,0.0,0.2928932011127472,True,True,False,2.0,0.0
stag_hunt_simulation_deepseek_20260302_0001_20b223203cf3,2,2,Agent_2,deepseek-v3.2-think,1365,3,2,2,4,True,True,False,2,1,0.5,0.5,0.0,0.2928932011127472,True,False,False,0.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_20b223203cf3,3,0,Agent_0,deepseek-v3.2-think,1365,3,2,2,4,False,True,True,0,0,,,,0.2928932011127472,False,False,True,4.0,0.0
stag_hunt_simulation_deepseek_20260302_0001_20b223203cf3,3,1,Agent_1,deepseek-v3.2-think,1365,3,2,2,4,True,True,False,1,0,0.0,1.0,1.0,0.2928932011127472,True,True,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_20b223203cf3,3,2,Agent_2,deepseek-v3.2-think,1365,3,2,2,4,True,True,False,2,1,0.5,0.5,1.0,0.2928932011127472,True,True,True,4.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_20b223203cf3,4,0,Agent_0,deepseek-v3.2-think,1365,3,2,2,4,False,False,False,0,0,,,,0.2928932011127472,False,False,False,2.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_20b223203cf3,4,1,Agent_1,deepseek-v3.2-think,1365,3,2,2,4,True,False,True,1,0,0.0,0.0,0.0,0.2928932011127472,True,True,False,2.0,0.0
stag_hunt_simulation_deepseek_20260302_0001_20b223203cf3,4,2,Agent_2,deepseek-v3.2-think,1365,3,2,2,4,True,True,False,2,1,0.5,0.5,0.0,0.2928932011127472,True,False,False,0.0,2.0
stag_hunt_simulation_deepseek_20260302_0001_2a481442a259,1,0,Agent_0,deepseek-v3.2-think,1354,3,3,1,2,False,True,True,0,0,,,,0.7071067988872528,False,False,True,4.0,0.0
stag_hunt_simulation_deepseek_20260302_0001_2a481442a259,1,1,Agent_1,deepseek-v3.2-think,1354,3,3,1,2,False,True,True,1,0,0.0,1.0,1.0,0.7071067988872528,True,True,True,4.0,0.0
